ekis_id;short_name;lng;lat;main;fulltext;okrug
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7415238391784;55.6959264531055;False;город Москва, улица Чистова, дом 10А;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7446528443662;55.7009981006604;True;город Москва, улица Юных Ленинцев, дом 35, корпус 2;Юго-Восточный
12855;ГБОУ Школа № 2025;37.4548151134708;55.67567693511371;False;город Москва, Озёрная улица, дом 25А;Западный
12855;ГБОУ Школа № 2025;37.4662445438296;55.6881318512613;False;город Москва, Озёрная улица, дом 4, корпус 3;Западный
12855;ГБОУ Школа № 2025;37.4480837343671;55.6753365270196;False;город Москва, Большая Очаковская улица, дом 39, корпус 2;Западный
12855;ГБОУ Школа № 2025;37.4525468812839;55.6731883174897;False;город Москва, Озёрная улица, дом 29, корпус 2;Западный
12855;ГБОУ Школа № 2025;37.4487609702211;55.6765413847386;False;город Москва, Большая Очаковская улица, дом 39, корпус 1;Западный
12855;ГБОУ Школа № 2025;37.4690814434877;55.6895312130317;False;город Москва, Большая Очаковская улица, дом 1, корпус 1;Западный
12855;ГБОУ Школа № 2025;37.451044120277295;55.6810469775057;False;город Москва, улица Наташи Ковшовой, дом 15, корпус 1;Западный
12855;ГБОУ Школа № 2025;37.4484808723724;55.6757953723962;False;город Москва, Большая Очаковская улица, дом 39, корпус 3;Западный
12855;ГБОУ Школа № 2025;37.4546574406614;55.67414712668339;False;город Москва, Озёрная улица, дом 27, корпус 2;Западный
12855;ГБОУ Школа № 2025;37.455485861092896;55.675577172894286;False;город Москва, Озёрная улица, дом 25А, корпус 1;Западный
12855;ГБОУ Школа № 2025;37.4569937245331;55.683828397747405;False;город Москва, Большая Очаковская улица, дом 18;Западный
12855;ГБОУ Школа № 2025;37.44600013538339;55.677482266054;True;город Москва, Большая Очаковская улица, дом 42, корпус 2;Западный
13602;"АНО ПО ""Школа классического танца""";37.6571196280859;55.7138969883107;True;город Москва, Восточная улица, дом 4;Южный
13825;ГБОУ Школа № 1570;37.5776755739458;55.7826479259245;False;город Москва, 3-я улица Ямского Поля, дом 17А;Северный
13825;ГБОУ Школа № 1570;37.5844772898005;55.781461153577006;False;город Москва, 1-я улица Ямского Поля, дом 24А;Северный
13825;ГБОУ Школа № 1570;37.5837026942554;55.79081728483211;False;город Москва, улица Нижняя Масловка, дом 5, корпус 4;Северный
13825;ГБОУ Школа № 1570;37.5762927463686;55.786467898259;False;город Москва, переулок Расковой, дом 14А;Северный
13825;ГБОУ Школа № 1570;37.5767867206627;55.783382230301896;False;город Москва, улица Правды, дом 4;Северный
13825;ГБОУ Школа № 1570;37.5770302710195;55.78928968184261;True;город Москва, 5-я улица Ямского Поля, дом 28;Северный
13757;ГБОУ Школа № 507;37.6510228176322;55.6682490523392;False;город Москва, улица Академика Миллионщикова, дом 19, корпус 2;Южный
13757;ГБОУ Школа № 507;37.6705285566623;55.6761065541128;False;город Москва, улица Новинки, дом 8;Южный
13757;ГБОУ Школа № 507;37.648505297224;55.663412432317;False;город Москва, улица Академика Миллионщикова, дом 31, корпус 2;Южный
13757;ГБОУ Школа № 507;37.6568351599332;55.672351390444405;False;город Москва, улица Садовники, дом 13, строение 2;Южный
13757;ГБОУ Школа № 507;37.6540219739089;55.66565959221501;False;город Москва, Коломенский проезд, дом 16;Южный
13757;ГБОУ Школа № 507;37.6476951566685;55.66278973080271;False;город Москва, улица Академика Миллионщикова, дом 31, корпус 3;Южный
13757;ГБОУ Школа № 507;37.6582301905871;55.6701317900303;False;город Москва, проспект Андропова, дом 46, корпус 3;Южный
13757;ГБОУ Школа № 507;37.6671797864127;55.6737546774115;False;город Москва, проспект Андропова, дом 35, корпус 1;Южный
13757;ГБОУ Школа № 507;37.6702655559539;55.6776521235253;False;город Москва, улица Новинки, дом 11;Южный
13757;ГБОУ Школа № 507;37.6516142649244;55.6691672687255;False;город Москва, улица Садовники, дом 10, корпус 2;Южный
13757;ГБОУ Школа № 507;37.6537246867759;55.668733371048795;False;город Москва, улица Садовники, дом 12;Южный
